method,column,row_index
iqr_outlier,MentHlth,116603
iqr_outlier,MentHlth,116611
iqr_outlier,MentHlth,116620
iqr_outlier,MentHlth,116621
iqr_outlier,MentHlth,116628
iqr_outlier,MentHlth,116632
iqr_outlier,MentHlth,116646
iqr_outlier,MentHlth,116647
iqr_outlier,MentHlth,116660
iqr_outlier,MentHlth,116668
iqr_outlier,MentHlth,116671
iqr_outlier,MentHlth,116673
iqr_outlier,MentHlth,116676
iqr_outlier,MentHlth,116678
iqr_outlier,MentHlth,116681
iqr_outlier,MentHlth,116691
iqr_outlier,MentHlth,116695
iqr_outlier,MentHlth,116700
iqr_outlier,MentHlth,116703
iqr_outlier,MentHlth,116723
iqr_outlier,MentHlth,116725
iqr_outlier,MentHlth,116730
iqr_outlier,MentHlth,116732
iqr_outlier,MentHlth,116736
iqr_outlier,MentHlth,116739
iqr_outlier,MentHlth,116741
iqr_outlier,MentHlth,116746
iqr_outlier,MentHlth,116757
iqr_outlier,MentHlth,116758
iqr_outlier,MentHlth,116776
iqr_outlier,MentHlth,116780
iqr_outlier,MentHlth,116786
iqr_outlier,MentHlth,116788
iqr_outlier,MentHlth,116791
iqr_outlier,MentHlth,116796
iqr_outlier,MentHlth,116823
iqr_outlier,MentHlth,116845
iqr_outlier,MentHlth,116855
iqr_outlier,MentHlth,116863
iqr_outlier,MentHlth,116877
iqr_outlier,MentHlth,116884
iqr_outlier,MentHlth,116886
iqr_outlier,MentHlth,116895
iqr_outlier,MentHlth,116904
iqr_outlier,MentHlth,116905
iqr_outlier,MentHlth,116909
iqr_outlier,MentHlth,116910
iqr_outlier,MentHlth,116919
iqr_outlier,MentHlth,116925
iqr_outlier,MentHlth,116929
iqr_outlier,MentHlth,116931
iqr_outlier,MentHlth,116943
iqr_outlier,MentHlth,116952
iqr_outlier,MentHlth,116953
iqr_outlier,MentHlth,116957
iqr_outlier,MentHlth,116958
iqr_outlier,MentHlth,116964
iqr_outlier,MentHlth,116969
iqr_outlier,MentHlth,116972
iqr_outlier,MentHlth,116974
iqr_outlier,MentHlth,117004
iqr_outlier,MentHlth,117011
iqr_outlier,MentHlth,117019
iqr_outlier,MentHlth,117032
iqr_outlier,MentHlth,117034
iqr_outlier,MentHlth,117035
iqr_outlier,MentHlth,117057
iqr_outlier,MentHlth,117081
iqr_outlier,MentHlth,117082
iqr_outlier,MentHlth,117092
iqr_outlier,MentHlth,117093
iqr_outlier,MentHlth,117104
iqr_outlier,MentHlth,117106
iqr_outlier,MentHlth,117112
iqr_outlier,MentHlth,117124
iqr_outlier,MentHlth,117128
iqr_outlier,MentHlth,117139
iqr_outlier,MentHlth,117165
iqr_outlier,MentHlth,117199
iqr_outlier,MentHlth,117207
iqr_outlier,MentHlth,117217
iqr_outlier,MentHlth,117266
iqr_outlier,MentHlth,117272
iqr_outlier,MentHlth,117282
iqr_outlier,MentHlth,117283
iqr_outlier,MentHlth,117284
iqr_outlier,MentHlth,117288
iqr_outlier,MentHlth,117295
iqr_outlier,MentHlth,117296
iqr_outlier,MentHlth,117298
iqr_outlier,MentHlth,117299
iqr_outlier,MentHlth,117301
iqr_outlier,MentHlth,117306
iqr_outlier,MentHlth,117323
iqr_outlier,MentHlth,117326
iqr_outlier,MentHlth,117350
iqr_outlier,MentHlth,117351
iqr_outlier,MentHlth,117361
iqr_outlier,MentHlth,117365
iqr_outlier,MentHlth,117366
iqr_outlier,MentHlth,117369
iqr_outlier,MentHlth,117370
iqr_outlier,MentHlth,117375
iqr_outlier,MentHlth,117385
iqr_outlier,MentHlth,117392
iqr_outlier,MentHlth,117393
iqr_outlier,MentHlth,117395
iqr_outlier,MentHlth,117408
iqr_outlier,MentHlth,117410
iqr_outlier,MentHlth,117420
iqr_outlier,MentHlth,117428
iqr_outlier,MentHlth,117429
iqr_outlier,MentHlth,117431
iqr_outlier,MentHlth,117438
iqr_outlier,MentHlth,117439
iqr_outlier,MentHlth,117441
iqr_outlier,MentHlth,117444
iqr_outlier,MentHlth,117447
iqr_outlier,MentHlth,117448
iqr_outlier,MentHlth,117454
iqr_outlier,MentHlth,117464
iqr_outlier,MentHlth,117477
iqr_outlier,MentHlth,117481
iqr_outlier,MentHlth,117483
iqr_outlier,MentHlth,117484
iqr_outlier,MentHlth,117491
iqr_outlier,MentHlth,117492
iqr_outlier,MentHlth,117496
iqr_outlier,MentHlth,117498
iqr_outlier,MentHlth,117525
iqr_outlier,MentHlth,117529
iqr_outlier,MentHlth,117537
iqr_outlier,MentHlth,117546
iqr_outlier,MentHlth,117547
iqr_outlier,MentHlth,117549
iqr_outlier,MentHlth,117553
iqr_outlier,MentHlth,117555
iqr_outlier,MentHlth,117560
iqr_outlier,MentHlth,117563
iqr_outlier,MentHlth,117570
iqr_outlier,MentHlth,117572
iqr_outlier,MentHlth,117581
iqr_outlier,MentHlth,117585
iqr_outlier,MentHlth,117594
iqr_outlier,MentHlth,117600
iqr_outlier,MentHlth,117610
iqr_outlier,MentHlth,117613
iqr_outlier,MentHlth,117628
iqr_outlier,MentHlth,117631
iqr_outlier,MentHlth,117632
iqr_outlier,MentHlth,117642
iqr_outlier,MentHlth,117643
iqr_outlier,MentHlth,117668
iqr_outlier,MentHlth,117669
iqr_outlier,MentHlth,117675
iqr_outlier,MentHlth,117690
iqr_outlier,MentHlth,117696
iqr_outlier,MentHlth,117699
iqr_outlier,MentHlth,117701
iqr_outlier,MentHlth,117703
iqr_outlier,MentHlth,117707
iqr_outlier,MentHlth,117708
iqr_outlier,MentHlth,117711
iqr_outlier,MentHlth,117712
iqr_outlier,MentHlth,117714
iqr_outlier,MentHlth,117721
iqr_outlier,MentHlth,117723
iqr_outlier,MentHlth,117725
iqr_outlier,MentHlth,117729
iqr_outlier,MentHlth,117735
iqr_outlier,MentHlth,117749
iqr_outlier,MentHlth,117752
iqr_outlier,MentHlth,117753
iqr_outlier,MentHlth,117757
iqr_outlier,MentHlth,117769
iqr_outlier,MentHlth,117773
iqr_outlier,MentHlth,117782
iqr_outlier,MentHlth,117791
iqr_outlier,MentHlth,117798
iqr_outlier,MentHlth,117799
iqr_outlier,MentHlth,117801
iqr_outlier,MentHlth,117803
iqr_outlier,MentHlth,117810
iqr_outlier,MentHlth,117814
iqr_outlier,MentHlth,117819
iqr_outlier,MentHlth,117826
iqr_outlier,MentHlth,117828
iqr_outlier,MentHlth,117835
iqr_outlier,MentHlth,117864
iqr_outlier,MentHlth,117878
iqr_outlier,MentHlth,117881
iqr_outlier,MentHlth,117893
iqr_outlier,MentHlth,117894
iqr_outlier,MentHlth,117910
iqr_outlier,MentHlth,117913
iqr_outlier,MentHlth,117915
iqr_outlier,MentHlth,117932
iqr_outlier,MentHlth,117933
iqr_outlier,MentHlth,117936
iqr_outlier,MentHlth,117939
iqr_outlier,MentHlth,117940
iqr_outlier,MentHlth,117941
iqr_outlier,MentHlth,117951
iqr_outlier,MentHlth,117958
iqr_outlier,MentHlth,117960
iqr_outlier,MentHlth,117961
iqr_outlier,MentHlth,117968
iqr_outlier,MentHlth,117969
iqr_outlier,MentHlth,117972
iqr_outlier,MentHlth,117988
iqr_outlier,MentHlth,118000
iqr_outlier,MentHlth,118021
iqr_outlier,MentHlth,118031
iqr_outlier,MentHlth,118049
iqr_outlier,MentHlth,118053
iqr_outlier,MentHlth,118057
iqr_outlier,MentHlth,118065
iqr_outlier,MentHlth,118070
iqr_outlier,MentHlth,118073
iqr_outlier,MentHlth,118080
iqr_outlier,MentHlth,118081
iqr_outlier,MentHlth,118091
iqr_outlier,MentHlth,118105
iqr_outlier,MentHlth,118134
iqr_outlier,MentHlth,118135
iqr_outlier,MentHlth,118137
iqr_outlier,MentHlth,118144
iqr_outlier,MentHlth,118151
iqr_outlier,MentHlth,118154
iqr_outlier,MentHlth,118160
iqr_outlier,MentHlth,118163
iqr_outlier,MentHlth,118180
iqr_outlier,MentHlth,118209
iqr_outlier,MentHlth,118210
iqr_outlier,MentHlth,118211
iqr_outlier,MentHlth,118212
iqr_outlier,MentHlth,118213
iqr_outlier,MentHlth,118225
iqr_outlier,MentHlth,118227
iqr_outlier,MentHlth,118228
iqr_outlier,MentHlth,118237
iqr_outlier,MentHlth,118241
iqr_outlier,MentHlth,118247
iqr_outlier,MentHlth,118258
iqr_outlier,MentHlth,118261
iqr_outlier,MentHlth,118270
iqr_outlier,MentHlth,118300
iqr_outlier,MentHlth,118305
iqr_outlier,MentHlth,118309
iqr_outlier,MentHlth,118324
iqr_outlier,MentHlth,118325
iqr_outlier,MentHlth,118329
iqr_outlier,MentHlth,118330
iqr_outlier,MentHlth,118334
iqr_outlier,MentHlth,118340
iqr_outlier,MentHlth,118364
iqr_outlier,MentHlth,118366
iqr_outlier,MentHlth,118390
iqr_outlier,MentHlth,118391
iqr_outlier,MentHlth,118402
iqr_outlier,MentHlth,118405
iqr_outlier,MentHlth,118420
iqr_outlier,MentHlth,118424
iqr_outlier,MentHlth,118425
iqr_outlier,MentHlth,118426
iqr_outlier,MentHlth,118427
iqr_outlier,MentHlth,118429
iqr_outlier,MentHlth,118431
iqr_outlier,MentHlth,118436
iqr_outlier,MentHlth,118442
iqr_outlier,MentHlth,118455
iqr_outlier,MentHlth,118464
iqr_outlier,MentHlth,118472
iqr_outlier,MentHlth,118473
iqr_outlier,MentHlth,118483
iqr_outlier,MentHlth,118484
iqr_outlier,MentHlth,118487
iqr_outlier,MentHlth,118489
iqr_outlier,MentHlth,118508
iqr_outlier,MentHlth,118515
iqr_outlier,MentHlth,118516
iqr_outlier,MentHlth,118521
iqr_outlier,MentHlth,118528
iqr_outlier,MentHlth,118535
iqr_outlier,MentHlth,118540
iqr_outlier,MentHlth,118547
iqr_outlier,MentHlth,118554
iqr_outlier,MentHlth,118555
iqr_outlier,MentHlth,118561
iqr_outlier,MentHlth,118572
iqr_outlier,MentHlth,118578
iqr_outlier,MentHlth,118589
iqr_outlier,MentHlth,118592
iqr_outlier,MentHlth,118611
iqr_outlier,MentHlth,118613
iqr_outlier,MentHlth,118640
iqr_outlier,MentHlth,118641
iqr_outlier,MentHlth,118643
iqr_outlier,MentHlth,118649
iqr_outlier,MentHlth,118685
iqr_outlier,MentHlth,118687
iqr_outlier,MentHlth,118694
iqr_outlier,MentHlth,118709
iqr_outlier,MentHlth,118742
iqr_outlier,MentHlth,118744
iqr_outlier,MentHlth,118752
iqr_outlier,MentHlth,118772
iqr_outlier,MentHlth,118773
iqr_outlier,MentHlth,118797
iqr_outlier,MentHlth,118801
iqr_outlier,MentHlth,118816
iqr_outlier,MentHlth,118831
iqr_outlier,MentHlth,118842
iqr_outlier,MentHlth,118843
iqr_outlier,MentHlth,118846
iqr_outlier,MentHlth,118862
iqr_outlier,MentHlth,118892
iqr_outlier,MentHlth,118895
iqr_outlier,MentHlth,118903
iqr_outlier,MentHlth,118906
iqr_outlier,MentHlth,118911
iqr_outlier,MentHlth,118916
iqr_outlier,MentHlth,118918
iqr_outlier,MentHlth,118922
iqr_outlier,MentHlth,118929
iqr_outlier,MentHlth,118938
iqr_outlier,MentHlth,118941
iqr_outlier,MentHlth,118943
iqr_outlier,MentHlth,118970
iqr_outlier,MentHlth,118980
iqr_outlier,MentHlth,118995
iqr_outlier,MentHlth,119020
iqr_outlier,MentHlth,119027
iqr_outlier,MentHlth,119054
iqr_outlier,MentHlth,119057
iqr_outlier,MentHlth,119084
iqr_outlier,MentHlth,119086
iqr_outlier,MentHlth,119088
iqr_outlier,MentHlth,119095
iqr_outlier,MentHlth,119099
iqr_outlier,MentHlth,119102
iqr_outlier,MentHlth,119107
iqr_outlier,MentHlth,119116
iqr_outlier,MentHlth,119129
iqr_outlier,MentHlth,119132
iqr_outlier,MentHlth,119136
iqr_outlier,MentHlth,119143
iqr_outlier,MentHlth,119145
iqr_outlier,MentHlth,119158
iqr_outlier,MentHlth,119161
iqr_outlier,MentHlth,119179
iqr_outlier,MentHlth,119189
iqr_outlier,MentHlth,119190
iqr_outlier,MentHlth,119191
iqr_outlier,MentHlth,119197
iqr_outlier,MentHlth,119201
iqr_outlier,MentHlth,119205
iqr_outlier,MentHlth,119207
iqr_outlier,MentHlth,119208
iqr_outlier,MentHlth,119210
iqr_outlier,MentHlth,119232
iqr_outlier,MentHlth,119251
iqr_outlier,MentHlth,119269
iqr_outlier,MentHlth,119297
iqr_outlier,MentHlth,119303
iqr_outlier,MentHlth,119307
iqr_outlier,MentHlth,119310
iqr_outlier,MentHlth,119318
iqr_outlier,MentHlth,119323
iqr_outlier,MentHlth,119328
iqr_outlier,MentHlth,119336
iqr_outlier,MentHlth,119337
iqr_outlier,MentHlth,119347
iqr_outlier,MentHlth,119352
iqr_outlier,MentHlth,119367
iqr_outlier,MentHlth,119391
iqr_outlier,MentHlth,119392
iqr_outlier,MentHlth,119393
iqr_outlier,MentHlth,119412
iqr_outlier,MentHlth,119421
iqr_outlier,MentHlth,119424
iqr_outlier,MentHlth,119428
iqr_outlier,MentHlth,119429
iqr_outlier,MentHlth,119430
iqr_outlier,MentHlth,119432
iqr_outlier,MentHlth,119441
iqr_outlier,MentHlth,119443
iqr_outlier,MentHlth,119445
iqr_outlier,MentHlth,119446
iqr_outlier,MentHlth,119453
iqr_outlier,MentHlth,119455
iqr_outlier,MentHlth,119458
iqr_outlier,MentHlth,119460
iqr_outlier,MentHlth,119464
iqr_outlier,MentHlth,119465
iqr_outlier,MentHlth,119469
iqr_outlier,MentHlth,119472
iqr_outlier,MentHlth,119492
iqr_outlier,MentHlth,119497
iqr_outlier,MentHlth,119498
iqr_outlier,MentHlth,119509
iqr_outlier,MentHlth,119515
iqr_outlier,MentHlth,119517
iqr_outlier,MentHlth,119522
iqr_outlier,MentHlth,119539
iqr_outlier,MentHlth,119540
iqr_outlier,MentHlth,119543
iqr_outlier,MentHlth,119544
iqr_outlier,MentHlth,119546
iqr_outlier,MentHlth,119592
iqr_outlier,MentHlth,119599
iqr_outlier,MentHlth,119608
iqr_outlier,MentHlth,119609
iqr_outlier,MentHlth,119615
iqr_outlier,MentHlth,119643
iqr_outlier,MentHlth,119683
iqr_outlier,MentHlth,119692
iqr_outlier,MentHlth,119694
iqr_outlier,MentHlth,119730
iqr_outlier,MentHlth,119748
iqr_outlier,MentHlth,119757
iqr_outlier,MentHlth,119761
iqr_outlier,MentHlth,119767
iqr_outlier,MentHlth,119781
iqr_outlier,MentHlth,119784
iqr_outlier,MentHlth,119794
iqr_outlier,MentHlth,119814
iqr_outlier,MentHlth,119819
iqr_outlier,MentHlth,119821
iqr_outlier,MentHlth,119831
iqr_outlier,MentHlth,119833
iqr_outlier,MentHlth,119839
iqr_outlier,MentHlth,119848
iqr_outlier,MentHlth,119850
iqr_outlier,MentHlth,119859
iqr_outlier,MentHlth,119864
iqr_outlier,MentHlth,119879
iqr_outlier,MentHlth,119881
iqr_outlier,MentHlth,119887
iqr_outlier,MentHlth,119889
iqr_outlier,MentHlth,119899
iqr_outlier,MentHlth,119906
iqr_outlier,MentHlth,119918
iqr_outlier,MentHlth,119926
iqr_outlier,MentHlth,119930
iqr_outlier,MentHlth,119935
iqr_outlier,MentHlth,119939
iqr_outlier,MentHlth,119951
iqr_outlier,MentHlth,119952
iqr_outlier,MentHlth,119957
iqr_outlier,MentHlth,119960
iqr_outlier,MentHlth,119966
iqr_outlier,MentHlth,119972
iqr_outlier,MentHlth,119976
iqr_outlier,MentHlth,119979
iqr_outlier,MentHlth,119982
iqr_outlier,MentHlth,119985
iqr_outlier,MentHlth,119988
iqr_outlier,MentHlth,119993
iqr_outlier,MentHlth,119996
iqr_outlier,MentHlth,119998
iqr_outlier,MentHlth,120000
iqr_outlier,MentHlth,120003
iqr_outlier,MentHlth,120007
iqr_outlier,MentHlth,120013
iqr_outlier,MentHlth,120022
iqr_outlier,MentHlth,120032
iqr_outlier,MentHlth,120051
iqr_outlier,MentHlth,120053
iqr_outlier,MentHlth,120060
iqr_outlier,MentHlth,120065
iqr_outlier,MentHlth,120068
iqr_outlier,MentHlth,120074
iqr_outlier,MentHlth,120078
iqr_outlier,MentHlth,120082
iqr_outlier,MentHlth,120087
iqr_outlier,MentHlth,120099
iqr_outlier,MentHlth,120106
iqr_outlier,MentHlth,120111
iqr_outlier,MentHlth,120143
iqr_outlier,MentHlth,120145
iqr_outlier,MentHlth,120157
iqr_outlier,MentHlth,120159
iqr_outlier,MentHlth,120171
iqr_outlier,MentHlth,120173
iqr_outlier,MentHlth,120191
iqr_outlier,MentHlth,120195
iqr_outlier,MentHlth,120199
iqr_outlier,MentHlth,120201
iqr_outlier,MentHlth,120211
iqr_outlier,MentHlth,120217
iqr_outlier,MentHlth,120221
iqr_outlier,MentHlth,120226
iqr_outlier,MentHlth,120228
iqr_outlier,MentHlth,120232
iqr_outlier,MentHlth,120237
iqr_outlier,MentHlth,120241
iqr_outlier,MentHlth,120248
iqr_outlier,MentHlth,120249
iqr_outlier,MentHlth,120261
iqr_outlier,MentHlth,120263
iqr_outlier,MentHlth,120277
iqr_outlier,MentHlth,120279
iqr_outlier,MentHlth,120283
iqr_outlier,MentHlth,120285
iqr_outlier,MentHlth,120290
iqr_outlier,MentHlth,120299
iqr_outlier,MentHlth,120303
iqr_outlier,MentHlth,120311
iqr_outlier,MentHlth,120328
iqr_outlier,MentHlth,120333
iqr_outlier,MentHlth,120338
iqr_outlier,MentHlth,120344
iqr_outlier,MentHlth,120347
iqr_outlier,MentHlth,120351
iqr_outlier,MentHlth,120358
iqr_outlier,MentHlth,120370
iqr_outlier,MentHlth,120371
iqr_outlier,MentHlth,120375
iqr_outlier,MentHlth,120380
iqr_outlier,MentHlth,120382
iqr_outlier,MentHlth,120383
iqr_outlier,MentHlth,120387
iqr_outlier,MentHlth,120397
iqr_outlier,MentHlth,120402
iqr_outlier,MentHlth,120409
iqr_outlier,MentHlth,120443
iqr_outlier,MentHlth,120444
iqr_outlier,MentHlth,120453
iqr_outlier,MentHlth,120460
iqr_outlier,MentHlth,120464
iqr_outlier,MentHlth,120465
iqr_outlier,MentHlth,120466
iqr_outlier,MentHlth,120471
iqr_outlier,MentHlth,120474
iqr_outlier,MentHlth,120477
iqr_outlier,MentHlth,120486
iqr_outlier,MentHlth,120487
iqr_outlier,MentHlth,120503
iqr_outlier,MentHlth,120510
iqr_outlier,MentHlth,120517
iqr_outlier,MentHlth,120528
iqr_outlier,MentHlth,120529
iqr_outlier,MentHlth,120530
iqr_outlier,MentHlth,120535
iqr_outlier,MentHlth,120541
iqr_outlier,MentHlth,120549
iqr_outlier,MentHlth,120560
iqr_outlier,MentHlth,120566
iqr_outlier,MentHlth,120569
iqr_outlier,MentHlth,120598
iqr_outlier,MentHlth,120602
iqr_outlier,MentHlth,120616
iqr_outlier,MentHlth,120621
iqr_outlier,MentHlth,120624
iqr_outlier,MentHlth,120632
iqr_outlier,MentHlth,120636
iqr_outlier,MentHlth,120638
iqr_outlier,MentHlth,120642
iqr_outlier,MentHlth,120643
iqr_outlier,MentHlth,120645
iqr_outlier,MentHlth,120646
iqr_outlier,MentHlth,120649
iqr_outlier,MentHlth,120651
iqr_outlier,MentHlth,120658
iqr_outlier,MentHlth,120659
iqr_outlier,MentHlth,120662
iqr_outlier,MentHlth,120666
iqr_outlier,MentHlth,120667
iqr_outlier,MentHlth,120670
iqr_outlier,MentHlth,120673
iqr_outlier,MentHlth,120678
iqr_outlier,MentHlth,120698
iqr_outlier,MentHlth,120702
iqr_outlier,MentHlth,120714
iqr_outlier,MentHlth,120715
iqr_outlier,MentHlth,120717
iqr_outlier,MentHlth,120720
iqr_outlier,MentHlth,120721
iqr_outlier,MentHlth,120726
iqr_outlier,MentHlth,120741
iqr_outlier,MentHlth,120750
iqr_outlier,MentHlth,120753
iqr_outlier,MentHlth,120771
iqr_outlier,MentHlth,120773
iqr_outlier,MentHlth,120781
iqr_outlier,MentHlth,120783
iqr_outlier,MentHlth,120786
iqr_outlier,MentHlth,120788
iqr_outlier,MentHlth,120794
iqr_outlier,MentHlth,120795
iqr_outlier,MentHlth,120797
iqr_outlier,MentHlth,120806
iqr_outlier,MentHlth,120807
iqr_outlier,MentHlth,120809
iqr_outlier,MentHlth,120810
iqr_outlier,MentHlth,120811
iqr_outlier,MentHlth,120814
iqr_outlier,MentHlth,120823
iqr_outlier,MentHlth,120825
iqr_outlier,MentHlth,120827
iqr_outlier,MentHlth,120835
iqr_outlier,MentHlth,120837
iqr_outlier,MentHlth,120841
iqr_outlier,MentHlth,120845
iqr_outlier,MentHlth,120858
iqr_outlier,MentHlth,120869
iqr_outlier,MentHlth,120884
iqr_outlier,MentHlth,120885
iqr_outlier,MentHlth,120891
iqr_outlier,MentHlth,120893
iqr_outlier,MentHlth,120897
iqr_outlier,MentHlth,120903
iqr_outlier,MentHlth,120904
iqr_outlier,MentHlth,120916
iqr_outlier,MentHlth,120917
iqr_outlier,MentHlth,120922
iqr_outlier,MentHlth,120925
iqr_outlier,MentHlth,120940
iqr_outlier,MentHlth,120950
iqr_outlier,MentHlth,120960
iqr_outlier,MentHlth,120982
iqr_outlier,MentHlth,120987
iqr_outlier,MentHlth,120998
iqr_outlier,MentHlth,121007
iqr_outlier,MentHlth,121008
iqr_outlier,MentHlth,121037
iqr_outlier,MentHlth,121049
iqr_outlier,MentHlth,121058
iqr_outlier,MentHlth,121064
iqr_outlier,MentHlth,121066
iqr_outlier,MentHlth,121076
iqr_outlier,MentHlth,121079
iqr_outlier,MentHlth,121087
iqr_outlier,MentHlth,121098
iqr_outlier,MentHlth,121099
iqr_outlier,MentHlth,121111
iqr_outlier,MentHlth,121112
iqr_outlier,MentHlth,121120
iqr_outlier,MentHlth,121126
iqr_outlier,MentHlth,121133
iqr_outlier,MentHlth,121136
iqr_outlier,MentHlth,121142
iqr_outlier,MentHlth,121150
iqr_outlier,MentHlth,121152
iqr_outlier,MentHlth,121161
iqr_outlier,MentHlth,121162
iqr_outlier,MentHlth,121164
iqr_outlier,MentHlth,121169
iqr_outlier,MentHlth,121193
iqr_outlier,MentHlth,121209
iqr_outlier,MentHlth,121215
iqr_outlier,MentHlth,121216
iqr_outlier,MentHlth,121237
iqr_outlier,MentHlth,121239
iqr_outlier,MentHlth,121244
iqr_outlier,MentHlth,121245
iqr_outlier,MentHlth,121246
iqr_outlier,MentHlth,121247
iqr_outlier,MentHlth,121253
iqr_outlier,MentHlth,121258
iqr_outlier,MentHlth,121268
iqr_outlier,MentHlth,121279
iqr_outlier,MentHlth,121280
iqr_outlier,MentHlth,121282
iqr_outlier,MentHlth,121283
iqr_outlier,MentHlth,121304
iqr_outlier,MentHlth,121306
iqr_outlier,MentHlth,121310
iqr_outlier,MentHlth,121311
iqr_outlier,MentHlth,121312
iqr_outlier,MentHlth,121319
iqr_outlier,MentHlth,121354
iqr_outlier,MentHlth,121362
iqr_outlier,MentHlth,121364
iqr_outlier,MentHlth,121373
iqr_outlier,MentHlth,121377
iqr_outlier,MentHlth,121385
iqr_outlier,MentHlth,121386
iqr_outlier,MentHlth,121398
iqr_outlier,MentHlth,121410
iqr_outlier,MentHlth,121412
iqr_outlier,MentHlth,121425
iqr_outlier,MentHlth,121448
iqr_outlier,MentHlth,121455
iqr_outlier,MentHlth,121464
iqr_outlier,MentHlth,121465
iqr_outlier,MentHlth,121467
iqr_outlier,MentHlth,121472
iqr_outlier,MentHlth,121474
iqr_outlier,MentHlth,121476
iqr_outlier,MentHlth,121488
iqr_outlier,MentHlth,121504
iqr_outlier,MentHlth,121506
iqr_outlier,MentHlth,121511
iqr_outlier,MentHlth,121522
iqr_outlier,MentHlth,121535
iqr_outlier,MentHlth,121536
iqr_outlier,MentHlth,121542
iqr_outlier,MentHlth,121543
iqr_outlier,MentHlth,121544
iqr_outlier,MentHlth,121548
iqr_outlier,MentHlth,121551
iqr_outlier,MentHlth,121553
iqr_outlier,MentHlth,121555
iqr_outlier,MentHlth,121559
iqr_outlier,MentHlth,121567
iqr_outlier,MentHlth,121600
iqr_outlier,MentHlth,121605
iqr_outlier,MentHlth,121611
iqr_outlier,MentHlth,121629
iqr_outlier,MentHlth,121630
iqr_outlier,MentHlth,121636
iqr_outlier,MentHlth,121651
iqr_outlier,MentHlth,121655
iqr_outlier,MentHlth,121661
iqr_outlier,MentHlth,121662
iqr_outlier,MentHlth,121670
iqr_outlier,MentHlth,121674
iqr_outlier,MentHlth,121677
iqr_outlier,MentHlth,121683
iqr_outlier,MentHlth,121687
iqr_outlier,MentHlth,121698
iqr_outlier,MentHlth,121700
iqr_outlier,MentHlth,121712
iqr_outlier,MentHlth,121733
iqr_outlier,MentHlth,121745
iqr_outlier,MentHlth,121752
iqr_outlier,MentHlth,121754
iqr_outlier,MentHlth,121757
iqr_outlier,MentHlth,121761
iqr_outlier,MentHlth,121770
iqr_outlier,MentHlth,121777
iqr_outlier,MentHlth,121781
iqr_outlier,MentHlth,121784
iqr_outlier,MentHlth,121792
iqr_outlier,MentHlth,121793
iqr_outlier,MentHlth,121815
iqr_outlier,MentHlth,121816
iqr_outlier,MentHlth,121825
iqr_outlier,MentHlth,121830
iqr_outlier,MentHlth,121856
iqr_outlier,MentHlth,121861
iqr_outlier,MentHlth,121867
iqr_outlier,MentHlth,121868
iqr_outlier,MentHlth,121882
iqr_outlier,MentHlth,121883
iqr_outlier,MentHlth,121884
iqr_outlier,MentHlth,121886
iqr_outlier,MentHlth,121905
iqr_outlier,MentHlth,121908
iqr_outlier,MentHlth,121917
iqr_outlier,MentHlth,121920
iqr_outlier,MentHlth,121941
iqr_outlier,MentHlth,121946
iqr_outlier,MentHlth,121955
iqr_outlier,MentHlth,121956
iqr_outlier,MentHlth,121958
iqr_outlier,MentHlth,121960
iqr_outlier,MentHlth,121962
iqr_outlier,MentHlth,121963
iqr_outlier,MentHlth,121965
iqr_outlier,MentHlth,121967
iqr_outlier,MentHlth,121971
iqr_outlier,MentHlth,121993
iqr_outlier,MentHlth,121995
iqr_outlier,MentHlth,122002
iqr_outlier,MentHlth,122004
iqr_outlier,MentHlth,122014
iqr_outlier,MentHlth,122017
iqr_outlier,MentHlth,122027
iqr_outlier,MentHlth,122030
iqr_outlier,MentHlth,122032
iqr_outlier,MentHlth,122047
iqr_outlier,MentHlth,122053
iqr_outlier,MentHlth,122057
iqr_outlier,MentHlth,122073
iqr_outlier,MentHlth,122080
iqr_outlier,MentHlth,122084
iqr_outlier,MentHlth,122102
iqr_outlier,MentHlth,122116
iqr_outlier,MentHlth,122118
iqr_outlier,MentHlth,122129
iqr_outlier,MentHlth,122145
iqr_outlier,MentHlth,122148
iqr_outlier,MentHlth,122150
iqr_outlier,MentHlth,122161
iqr_outlier,MentHlth,122171
iqr_outlier,MentHlth,122173
iqr_outlier,MentHlth,122177
iqr_outlier,MentHlth,122178
iqr_outlier,MentHlth,122186
iqr_outlier,MentHlth,122189
iqr_outlier,MentHlth,122190
iqr_outlier,MentHlth,122192
iqr_outlier,MentHlth,122194
iqr_outlier,MentHlth,122195
iqr_outlier,MentHlth,122220
iqr_outlier,MentHlth,122226
iqr_outlier,MentHlth,122234
iqr_outlier,MentHlth,122242
iqr_outlier,MentHlth,122243
iqr_outlier,MentHlth,122244
iqr_outlier,MentHlth,122251
iqr_outlier,MentHlth,122255
iqr_outlier,MentHlth,122256
iqr_outlier,MentHlth,122258
iqr_outlier,MentHlth,122259
iqr_outlier,MentHlth,122272
iqr_outlier,MentHlth,122278
iqr_outlier,MentHlth,122280
iqr_outlier,MentHlth,122281
iqr_outlier,MentHlth,122282
iqr_outlier,MentHlth,122288
iqr_outlier,MentHlth,122293
iqr_outlier,MentHlth,122295
iqr_outlier,MentHlth,122296
iqr_outlier,MentHlth,122300
iqr_outlier,MentHlth,122301
iqr_outlier,MentHlth,122302
iqr_outlier,MentHlth,122305
iqr_outlier,MentHlth,122309
iqr_outlier,MentHlth,122310
